code,name
301307,Кадниковский
304377,Казариново
304409,Казариново
287720,Каменка
316355,Каминский
304911,Каримово (рзд)
291500,Карпогоры
291603,Карпогоры-Пассажирская
297116,Келарева Горка
290935,Кеница
286709,Керки
281207,КИВЕР
281264,Кивер
298706,Кизема
316707,Кинешма
317004,Кинешма-2
316800,Кинешма-2 (перев.)
317409,Кинешма-2 (эксп.)
301805,Кипелово
316904,Кипрево
284506,Княжпогост
311900,Кобостово
296503,Кодино
287805,Кожва I
287913,Кожва II
288507,Кожым
314701,Козьмодемьянск
284101,Койты
297922,Кокшеньга
298000,КОКШЕНЬГА
317108,Кольчугино
293007,Коноша I
293030,Коноша II
312655,Константиновский Завод
304502,Корега (рзд)
314425,Коромыслово
283503,Кослан
304907,Космынино
296414,КОСТРИНСКИЙ РУЧЕЙ (РЗД)
305007,Кострома
305100,Кострома Новая
298104,Костылево
288189,Косью
280505,Котлас-Северный
280702,Котлас-Северный (перев.)
280806,Котлас-Северный (эксп.)
280149,Котлас-Узловой
280100,Котлас-Южный
318908,Кохма
288634,Кочмес
302600,Кошта
299605,Красавино
306103,Красильниково
285015,Крепежная
308236,Крутенский (рзд)
297900,Кулой
295708,Куша
301909,Кущуба
289124,КЫКШОР (РЗД)
289904,Лабытнанги
291707,Лабытнанги (перев.)
319014,Ладыгино
290121,Лайская (рзд)
317317,Леднево
303500,Лежа
293835,Лельма
293901,ЛЕЛЬМА
286516,Лемъю
294103,Лепша
294902,Летнеозерский
280308,Лименда
298602,Лойга
312509,Лом
299003,Ломоватка
295303,Ломовое
306207,Лопарево
300003,Лоста
291105,Луковецкий
304112,Лунка (рзд)
304305,Любим
315301,Лютово
281902,Мадмас
302812,Макарово
315808,Малаховская
287006,Малая Пера
295801,Малошуйка
307106,Мантурово
302827,Марфино
311510,Маслово
304610,МАХРОВО (РЗД)
282002,Межег
305312,МЕЗА (РЗД)
293083,Мелентьевский
282407,Микунь
282500,Микунь II
297008,Можуга
283109,Мозындор
313107,Молот
301627,Молочная
300821,Морженга
300802,МОРЖЕНГА
280134,Мостозавод
296408,Мудьюга
289406,Мульда
311600,Некоуз
306828,Нельша
315507,Нерехта
317818,Нерль
303001,НЕФЕДОВО
302920,Нефедово
306705,Нея
286107,Нибель
280904,Низовка
306404,Николо-Полома
295905,Нименга
314909,Новоярославская
306508,Номжа
297224,Норменга
301218,Ноябрьский
293609,Няндома
295002,Обозерская
318204,Оболсуново
286304,Омра
296109,Онега
311116,ОСТ. ПУНКТ 361 КМ
293079,ОСТ. ПУНКТ 738 КМ
305609,Островское
288827,ОШПЕР
291124,Паленьга
311012,ПАНТЕЛЕЕВО
303251,Паприха
282604,Певъю
297120,ПЕЖМА
318312,Пелгусово
282623,Пелысь
305577,Первушино
313501,Переславль
295159,Пермилово
295106,ПЕРМИЛОВО
289213,Песец (рзд)
314106,Петровск
317702,Петровская
300709,Печаткино
288009,Печора
288808,Печора (перев.)
311309,Пищалкино
294601,Плесецкая
297309,Подюга
286605,Пожня
293350,Полоха
314810,Полянки
307905,Поназырево
296819,Поньга
302808,Пречистое
299501,Приводино
310607,Приволжье
294404,Пукса
301203,Пундуга
312640,Пустово (рзд)
311050,Путятино
310927,Пучковский
297101,Разъезд  78 км
284614,Ракпас
303800,РАТЬКОВО
303711,Ратьково-Рожново (рзд)
299319,Реваж
290140,Рикасиха (рзд)
311390,Родионово
304705,Россолово
314307,Ростов-Ярославский
304310,Руша (рзд)
312104,Рыбинск-Пассажирский
312301,Рыбинск-Товарный
312405,Рыбинск-Товарный (перев.)
300501,Рыбкино
287311,Рыбница
313709,Рязанцево
299802,Савватия
319300,Савино
315418,САХАРЕЖ (РЗД)
318007,Сахтыш
281329,Светик
308407,Свеча
290206,Северодвинск
286910,Седьвож
289054,Сейда
304324,Секша (рзд)
283400,Селэгвож
314400,Семибратово
301006,Семигородняя
298903,Сенгос
305204,Сендега
289001,Сивая Маска
314006,Сильницы
284900,Синдор
291406,Сия
302901,Скалино
289711,Собь
286215,Сойва
280007,Сольвычегодск
310749,Сортировочная
285801,Сосногорск
285937,Сосногорск II
304165,Соть
317324,Старково
316336,СТРОКИНО
305401,Судиславль
295604,Сулозеро
298413,Сулонда
308005,Супротивный
300605,Сухона
283908,Сыктывкар
288102,Сыня
292714,Сямба (пп)
287415,Талый
294226,Тарза
305524,Тебза
318100,Тейково
318401,Текстильный
315206,Телищево
312706,Тенино
285123,Тиманский
312000,Тихменево
285405,Тобысь
312316,ТОРОПОВО (РЗД)
315314,ТОЩИХА (РЗД)
284718,Тракт
286408,Троицко-Печорск
312805,Тутаево
303433,ТУФАНОВО (РЗД)
281495,Тыва
299200,Удима
295500,Унежма
307201,Унжа (рзд)
295021,Урамец
281404,Урдома
288901,Уса
283306,Усва
288308,Усинск
284309,Усть-Вымь
297506,Усть-Шоноша
310823,Уткино
298513,Уфтюга
285602,Ухта
310700,Филино
310503,Филино (перев.)
293054,Фоминская
316001,Фурманов
289302,ХАНОВЕЙ
289529,Хановей
301109,Харовская
289800,Харп-Северное Сияние
302210,ХЕМАЛДА
295125,Холмогорская
312621,Чебаково
302009,Чебсара
281000,Черемуха
302304,Череповец I
302507,Череповец II
302403,Череповец-Пристань
302704,Череповец-Пристань (перев.)
287608,Чикшино
283611,Чим
285208,Чиньяворык
284008,Човью
283804,Човью (перев.)
284440,Чуб
289118,Чум
308306,Шабалино
294007,Шалакуша
307500,Шарья
296804,Шастинский (рзд)
282214,Шежам
302102,Шексна
307303,Шекшема
294705,Шелекса
302225,Шеломово
293632,Шестиозерский
293702,ШЕСТИОЗЕРСКИЙ
311703,Шестихино
281714,Шиес
312208,Шлюзовая
293806,Шожма
319211,Шорыгино
298212,Шурай
313639,Шушково
303745,Шушкодом
319003,Шуя
285301,Юкарка
288206,ЮКОСТ
288244,Юкост
297402,Юра
312024,ЮРИНСКИЙ (РЗД)
317305,Юрьев-Польский
292803,Явенга
299408,Ядриха
284210,Язель
307801,Якшанга
317907,Якшинский
285509,Ярега
310109,Ярославль
310005,Ярославль-Главный
310202,Ярославль-Пристань
310404,Ярославль-Пристань (эксп.)
310306,Ярославль-Пристань(перев.)
41275,04127
144870,14487
516229,51622
522907,52290
524156,52415
524245,52424
532932,53293
533117,53311
533140,53314
533916,53391
536011,53601
537404,53740
541927,54192
542900,54290
543212,54321
588406,58840
639415,63941
535004,Абадзехская
531107,Абазинка
523505,Абинская
524508,Агроном
532805,Адлер
510806,Азов
518704,Азов (перев.)
510308,Азов (эксп.)
538407,Алагир
515804,Албаши
540905,Алды
515509,Александровский(рзд)
539607,Алпатово
522803,Анапа
522305,Ангелинская
536007,Андреедмитриевка
537300,Аполлонская
534500,Апшеронская
544616,Араблинский
541405,Аргун
538303,Ардон
530208,Армавир-Ростовский
530301,Армавир-Туапсинский
541908,Артезиан
517504,Атаман
524000,Афипская
516304,Ахтари
523609,Ахтырская
543833,Ачи
517810,Ачкасово (рзд)
521503,Баканская
510007,Батайск
587704,Белая Калитва
544709,Белиджи
518102,Белоглинская
534603,Белореченская
544215,Берикей
538500,Беслан
531910,Бештау
527703,Благодарное
514008,Блокпост  13 км
530602,Богословская
587511,Богураево
589004,Божковская
516107,Брюховецкая
537007,Буденновск
525017,Бузинка (рзд)
543104,Буйнакск
525106,Бурсак
588001,Быстрореченская
588209,Вальково
522606,Варениковская
525727,Варилка
515388,Васильево-Петровская
587403,Васильевский
525708,Васюринская
520507,Ведмидивка
522409,Величковка
532701,Веселое
532608,Веселое (эксп.)
536204,Виноградная
538708,Владикавказ
538801,Владикавказ (эксп.)
512912,Власовские Копи
533239,ВОДОПАДНЫЙ (РЗД)
519707,Волгодонская
519800,Волгодонская (перев.)
519506,Волгодонская (эксп.)
525002,Выселки
523204,Вышестеблиевская
525214,Газырь (рзд)
521302,Гайдук
536308,Георгиевск
543208,Герменчик
526202,Гетмановская
527506,Гетмановская (эксп.)
535201,Гиагинская
529501,Гирей
587009,Глубокая
510609,Гниловская
534618,ГОНЧАРКА (РЗД)
512708,Горная
518013,ГОРЬКАЯ БАЛКА
524207,Горячий Ключ
522818,ГОСТАГАЕВСКАЯ (РЗД)
587808,Грачи
533738,Греческий
526005,Гречишкино
526400,Григорополисская
